,ADM4_PCODE,NL,car_00,car_01,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,dw_12,dw_13,houdivind,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_13,lan_14,lat,lgt_00,lln_00,lln_01,lon,pg_00,pg_01,pg_02,pg_03,pg_04,psa_00,psa_01,psa_02,psa_03,psa_04,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,pw_07,pw_08,stv_00,stv_01,target,total_households,total_individuals,ward,cluster
2603,ZA6403004,0.6220509332999999,0.1743874802,0.8256125198,0.5942013332,0.0096166559,0.0026492704999999997,0.0006754485000000001,0.0006035144,0.0012278473,0.002350309,0.06403528559999999,0.3184832338,0.0004760486,0.0,0.005681053,0.0,0.0,28.93748112013384,0.2176446028,0.0414979617,0.007468710799999999,0.0795932453,0.013370328999999999,0.0045977502,0.09046399320000001,0.528370393,0.0051037771999999995,0.0012703436,0.0006491036,0.0033581641,0.0063566596999999996,0.0,0.0002549658,-26.950973663499997,0.922942545,0.0203917239,0.9796082761,26.407069270500003,0.7958414415,0.1739073285,0.007839091,0.019256981200000002,0.0031551578000000003,0.278480018,0.5428340225,0.0001694125,0.045847008,0.132669539,0.4982607758,0.4576395565,0.014738166200000001,0.0063714183999999995,0.0,0.00047877120000000003,0.0225113119,0.0,0.0,0.1544747725,0.8455252275,19.9736445337,5674.77722,19610.47403,64003004: Ward 4,0
2604,ZA6403005,28.58895158,0.1032726383,0.8967273617,0.7307086936,0.0013031377,0.0096851436,0.001008928,0.0003271166,0.001008928,0.0058822125,0.1262133262,0.1208381966,0.0008464433,0.0003917268,0.001786147,0.0,0.0,25.709821096804074,0.0200445559,0.021653755400000002,0.0087446342,0.1481492909,0.0145517549,0.0078501962,0.10833229529999999,0.6469702665,0.0047187465,0.0022384292999999998,0.0014420094,0.0053348297,0.0099692358,0.0,0.0,-26.8806519727,0.9142700155,0.016496863,0.983503137,26.601961737800004,0.9798375001,0.0147424731,0.0023848118,0.0013008064,0.0017344085999999998,0.2853324348,0.5851643039,8.73e-05,0.0145419269,0.1148740282,0.1313622291,0.8126492383,0.0018550139999999999,0.049654822800000005,0.0,0.0003550521,0.0041236436999999996,0.0,0.0,0.10240312439999999,0.8975968756,22.948814298800002,3190.20774,12408.51785,64003005: Ward 5,0
2605,ZA6403006,35.815289031300004,0.2707546715,0.7292453284999999,0.6023178418999999,0.00034977879999999997,0.013628085900000001,0.0014151278,0.005174172800000001,0.0008768162,0.0177368285,0.033111017799999996,0.30922740120000003,0.0107622673,0.0,0.005400661700000001,0.0,0.0,27.71754754741066,0.0902263916,0.0373114478,0.0099377526,0.136593495,0.0193334561,0.0056648404,0.1277246621,0.44904106439999997,0.0070299315,0.0023740909,0.0006127603,0.0059802530000000005,0.0033601938,0.0,0.10480966060000001,-26.9073090692,0.9246785184,0.0763753018,0.9236246981999999,26.6262749739,0.8889248645000001,0.0203259974,0.0025765349,0.0866073358,0.0015652675,0.2531010448,0.511505266,0.0008640242,0.0239725008,0.2105571643,0.4042346668,0.5851763977000001,0.0036386017,0.0014113379999999998,0.00027989240000000004,0.0012309864999999998,0.0040281168,0.0,0.0,0.20910973079999998,0.7908902692,19.2299838849,3572.8010700000004,12890.033159999999,64003006: Ward 6,0
2606,ZA6403007,23.127651853099998,0.24338027850000002,0.7566197215,0.8374061920999999,0.0,0.0019489635000000001,0.0,0.0,0.0035134458000000003,0.0184458063,0.047659163,0.0758197841,0.0078514684,0.00039938349999999996,0.0069557933,0.0,0.0,27.261742524260946,0.0123427478,0.021677709700000002,0.0040643831,0.21794783059999998,0.023915774,0.0058837556,0.1781586918,0.5181012869,0.0072435286,0.0011600422,0.0008716872,0.0039730041,0.0046595583,0.0,0.0,-26.8965788146,0.9651623797,0.1052041001,0.8947958999,26.5835140971,0.9883981312000001,0.008086151,0.0015234776999999999,0.0002343812,0.0017578589,0.3082200887,0.5317584366,0.000386575,0.043003661299999996,0.1166312384,0.6039183383,0.3940953066,0.0003619919,0.0,0.0,0.00039938349999999996,0.0012249797,0.0,0.0,0.23322455329999997,0.7667754467,21.53595179,3129.04782,11477.7983,64003007: Ward 7,0
2607,ZA6403008,25.109822306199998,0.3047995509,0.6952004491,0.9030317379,0.0004144147,0.0029564164,0.0012131442999999999,0.0021275869,0.0,0.030233697900000002,0.0205847847,0.0206779639,0.0032979246,0.00038139150000000003,0.0150809372,0.0,0.0,29.172522680341956,0.011646746699999998,0.0188375942,0.0092406776,0.10777657130000001,0.019068813799999997,0.0078326417,0.17333755260000003,0.6350640754,0.0042387555,0.001189147,0.0016523431,0.0032084279999999997,0.006906653100000001,0.0,0.0,-26.888453200100003,0.9840554539,0.1771915509,0.8228084491,26.590354783800002,0.9856434705,0.0097624401,0.0011485224,0.0012920877,0.0021534794,0.2907020366,0.5725369894,0.000115628,0.03263463,0.104010716,0.4941377467,0.5040026536,0.0008716360000000001,0.0,0.00038139150000000003,0.0,0.0006065722000000001,0.0,0.0,0.3911146257,0.6088853743,18.9339717765,2733.2280100000003,9369.18634,64003008: Ward 8,0
2608,ZA6403009,30.689625966100003,0.1501628294,0.8498371706,0.8038690256000001,0.0030274421999999996,0.0057224481,0.0035918053,0.0017425254000000001,0.0019303926000000002,0.0080718523,0.09445868630000001,0.07387943549999999,0.0,0.0008210803999999999,0.0028853063,0.0,0.0,28.98727491387091,0.0093070843,0.014927198700000002,0.0082529313,0.198372407,0.0403882425,0.0059426978000000005,0.11277264619999999,0.5752617027,0.0053158384,0.0012093895,0.0004487499,0.011723123899999998,0.009584240400000001,0.0,0.0064937471999999994,-26.8857515537,0.9489514155,0.0395773055,0.9604226945000001,26.6084300289,0.9908727575,0.0047996664,0.0027530201,0.000499519,0.0010750369,0.2642189929,0.57701232,0.0018585944,0.0409764002,0.1159336925,0.3634174263,0.6166188902,0.0017521342,0.0009306609,0.0011097051,0.0007189339,0.0154522495,0.0,0.0,0.12379957300000001,0.876200427,21.7157304848,2901.51865,10009.62891,64003009: Ward 9,0
2609,ZA6403010,27.676940294,0.2098677245,0.7901322755,0.8122966928,0.00135725,0.0321543454,0.0006278588,0.0,0.0,0.0962738781,0.042501719199999996,0.0048304920000000005,0.0055793567,0.000523729,0.003854678,0.0,0.0,28.649157888155298,0.0085924787,0.0200357966,0.0038037405,0.198809712,0.0220516273,0.0082978863,0.14705319890000002,0.5709029759,0.0087714165,0.0010850366,0.0009645213000000001,0.0027333090999999998,0.0068983005,0.0,0.0,-26.8934848824,0.979526841,0.15112154960000002,0.8488784504000001,26.597921007399997,0.9934173340000001,0.0030977252,0.0030977252,0.0001936078,0.0001936078,0.2727994328,0.6025105768,0.0007860397999999999,0.0276842362,0.09621971439999999,0.3456224813,0.6525178571,0.0010267134,0.0,0.0,0.0,0.0008329483,0.0,0.0,0.2924966247,0.7075033753,21.4205330576,1990.39972,6947.49817,64003010: Ward 10,0
2610,ZA6403011,31.5831543929,0.19448995789999998,0.8055100420999999,0.8602775611,0.0031818925,0.0049778672,0.0,0.0006439219,0.0,0.0386018279,0.0491882554,0.0238492927,0.013169556899999999,0.0,0.006109824399999999,0.0,0.0,33.45930564732032,0.0067640418,0.0163888674,0.0050396749,0.13100537939999998,0.014507912900000001,0.008232307,0.15027784019999998,0.6385304531,0.007866344300000001,0.0024606483,0.0015217234,0.008980581999999999,0.008424225300000001,0.0,0.0,-26.894314600900003,0.9681330851000001,0.1307019973,0.8692980026999999,26.6103965141,0.9924835702,0.0040204159,0.0015732062,0.0006992028,0.0012236048,0.26159487530000003,0.6193647214,0.0001430138,0.0218180943,0.0970792952,0.469642775,0.5267281177,0.0008448082,0.0009253071,0.0,0.0,0.001858992,0.0,0.0,0.24903263829999997,0.7509673617,19.4395053297,2574.69103,7694.99241,64003011: Ward 11,0
2611,ZA6403012,0.5077218037,0.1365389338,0.8634610662000001,0.7245542996,0.004188091,0.005473374499999999,0.00025863869999999997,0.0008818912,0.0017369931,0.0037764658,0.10642884650000001,0.07275968669999999,0.0005775469,0.0,0.079364166,0.0,0.0,30.999896111361508,0.0186849439,0.0209062338,0.0073458941,0.1792711703,0.0196642049,0.0140763876,0.141897632,0.5727549049,0.0054643277,0.0035495267999999997,0.0011447806,0.0095180088,0.0057219847,0.0,0.0,-27.0080843841,0.7347596786,0.016132584499999998,0.9838674155,26.4786945353,0.9844662856,0.0113913906,0.0011218794,0.0023300572,0.0006903873,0.28381800030000004,0.5471429436,0.0007115255,0.0330121486,0.13531538210000002,0.5647881138,0.4298900805,0.0018452198999999998,0.0005591023999999999,0.0005775469,0.0003431228,0.0019968136,0.0,0.0,0.1105825901,0.8894174099,27.4903248129,4831.79802,15586.497459999999,64003012: Ward 12,0
2612,ZA6403013,28.9587717707,0.1534275965,0.8465724035,0.815056019,0.0120089078,0.0066659499,0.0023869786,0.0017372976,0.0010518028,0.0477535226,0.0792405857,0.018157130900000002,0.0059498724,0.0010455311,0.0089464015,0.0,0.0,28.15731035018867,0.0083184109,0.0159887123,0.0049480401,0.21543266760000002,0.0260780323,0.0063147314,0.144151638,0.5477998643,0.004915141699999999,0.0016717744,0.0002986196,0.0134326531,0.0106497143,0.0,0.0,-26.9024226377,0.9556793845,0.0442329477,0.9557670523,26.6007286534,0.9885353081999999,0.0095539098,0.0011942387,0.0007165432000000001,0.0,0.27860220059999996,0.553162004,0.00039871139999999997,0.0449295757,0.1229075082,0.2641416046,0.6951300454000001,0.0021254351,0.0003290563,0.00035715739999999996,0.0010145511,0.03690215,0.0,0.0,0.1604131747,0.8395868253000001,24.780683781300002,3171.40248,11263.15845,64003013: Ward 13,0
2613,ZA6403014,31.0877760479,0.1493257452,0.8506742548,0.6287448396,0.0009507261,0.0040083008000000005,0.0011735253999999998,0.00039862660000000006,0.00039862660000000006,0.074130849,0.1126110551,0.1493329563,0.00039862660000000006,0.00043980239999999996,0.0274120655,0.0,0.0,27.213833716357893,0.020241223500000002,0.0322000078,0.0190753948,0.1820355125,0.024038955600000002,0.0075405563,0.1317599212,0.5650829246,0.0057383439,0.0009555429,0.0006343485,0.0048015295,0.0058957388000000005,0.0,0.0,-26.9124623367,0.924358481,0.023101675800000002,0.9768983242,26.6066939769,0.9838970166,0.0121094435,0.0018035341000000001,0.0006441193,0.0015458864000000001,0.2831412041,0.5625171145000001,0.0,0.022924992999999998,0.1314166884,0.1651051968,0.8292334172,0.0017793433,0.0025644551000000002,0.00036726269999999995,0.0,0.0009503249000000001,0.0,0.0,0.1146663109,0.8853336891,22.11973603,2841.48088,10441.31051,64003014: Ward 14,0
2614,ZA6403015,31.443982524299997,0.6811025070000001,0.31889749300000003,0.7393385779,0.0029424858,0.0866193235,0.0037541996000000004,0.0173991733,0.0094834466,0.06280037969999999,0.0026332092999999997,0.05772711269999999,0.0049998412,0.0019722672,0.0103299833,0.0,0.0,30.670080589662664,0.575896658,0.0646780874,0.0090128851,0.0256790097,0.0129568403,0.0045747092,0.0402524302,0.23831957399999998,0.0029395142,0.0001025608,0.0015019888,0.0060760782,0.012790713700000001,0.0,0.0052189504,-26.855830889,0.9095795511,0.2876275259,0.7123724740999999,26.6138622169,0.3963685803,0.0418693775,0.0072658340000000005,0.5494852395000001,0.0050109687,0.22568291440000002,0.6284337808,0.0007318460000000001,0.064912067,0.0802393919,0.7875074902,0.1122934462,0.0833747749,0.0070492201,0.0021535923000000003,0.0012075036,0.0064139727,0.0,0.0,0.471883814,0.528116186,10.195158795,3290.9385399999996,10730.12681,64003015: Ward 15,0
2615,ZA6403016,29.9645640102,0.8767910481,0.12320895189999999,0.8266659412999999,0.0036882937,0.07091612259999999,0.0136470751,0.0550341409,0.0041699887,0.0105701726,0.001690131,0.0035605971,0.005345873199999999,0.0009499781,0.0037616856,0.0,0.0,33.117867947724264,0.7019395214,0.0857358801,0.0032259208,0.0161743811,0.006978384399999999,0.0051006578,0.0410556016,0.1200809256,0.0037646928000000003,0.0010172927,0.001063446,0.0037083099,0.007341685400000001,0.0,0.0028133005,-26.8360318031,0.9830663378,0.4889868311,0.5110131689,26.655093032399996,0.2285274794,0.0164426487,0.004657405999999999,0.7454239719,0.0049484939,0.2554639144,0.6082744598,0.0012815731,0.0629560696,0.0720239831,0.9136678818999999,0.0773240041,0.0032830552,0.0,0.0009499781,0.0,0.0047750807,0.0,0.0,0.6444805632,0.3555194368,7.9637651061,3060.69173,9241.81392,64003016: Ward 16,0
2616,ZA6403017,25.4288200487,0.8473980478,0.1526019522,0.7211865719,0.0027194889000000002,0.1073602391,0.0328033186,0.073824576,0.0016098979999999998,0.032986477,0.0035938689,0.00500406,0.0165580642,0.0013606985,0.0009927388,0.0,0.0,36.30375347776438,0.6631659944,0.137759389,0.002526257,0.0175071519,0.009090546,0.0035622725,0.034982570299999995,0.08545979109999999,0.0013821101999999998,0.0013109095,0.0030750853999999997,0.0015427559,0.0116740645,0.0,0.0269611023,-26.8278652605,0.9913097433,0.4493246605,0.5506753395,26.6770238275,0.2098534807,0.0109489279,0.0293223427,0.7441614534000001,0.0057137953,0.22920656469999998,0.6209966596000001,0.0005830402999999999,0.0597521772,0.0894615582,0.9542290426000001,0.0346231392,0.00700089,0.0006943187,0.0002489274,0.00029842009999999996,0.0029052621,0.0,0.0,0.662180205,0.337819795,10.488806330700001,4187.68758,11535.13667,64003017: Ward 17,0
2617,ZA6403018,1.4224948875,0.6599321781,0.34006782189999996,0.6115722121,0.024093723799999998,0.0983723593,0.0706720403,0.054294910099999996,0.0066245283,0.0163895709,0.0098330894,0.079260132,0.0119350181,0.0,0.016952415800000002,0.0,0.0,32.52392426222164,0.4453746267,0.10649047130000001,0.002782112,0.026674510499999998,0.011660910200000001,0.0046472985999999996,0.039166819900000004,0.3297586525,0.002351065,0.0020922557,0.0009912048,0.0020162492,0.012430258400000001,0.0,0.0135635653,-26.674804473800002,0.8159542465999999,0.3638982981,0.6361017018999999,26.5494363304,0.4626272104,0.0167089151,0.017754983000000002,0.4997401446,0.0031687469,0.2368556587,0.6112386745,0.0018617279000000002,0.057661969800000004,0.0923819692,0.7592388233,0.0912594266,0.052668528,0.0362308673,0.013340915600000001,0.0038186543,0.0434427849,0.0,0.0,0.48694796619999997,0.5130520338,12.7667581624,4124.369110000001,12681.03159,64003018: Ward 18,0
2618,ZA6403019,36.2692447569,0.5897160364,0.41028396359999997,0.667305888,0.0038902415999999998,0.17282286600000002,0.0112688563,0.0304060598,0.0064880306999999995,0.054692389699999996,0.0111692719,0.0071947162,0.0308638918,0.000472984,0.003424804,0.0,0.0,31.065341976158113,0.4869193264,0.0923646445,0.00493636,0.031195952599999997,0.0156549437,0.008954628000000001,0.059259740199999994,0.1655318566,0.0028380154,0.0010221618,0.0037130939,0.0081358289,0.0326353911,0.0,0.0868380568,-26.8746100128,0.9806855220999999,0.2582012345,0.7417987655,26.6624940477,0.4509987656,0.0389327643,0.011149972,0.4888042794,0.0101142188,0.20469338850000002,0.6018149695,0.0010090714,0.0454860379,0.1469965327,0.9213775532999999,0.0687616331,0.0013633197,0.0021911884,0.0002465264,0.0,0.0060597792000000004,0.0,0.0,0.4287074412,0.5712925588000001,12.585466736099999,4228.47258,13611.54364,64003019: Ward 19,0
2619,ZA6403020,24.8320893267,0.158241661,0.8417583390000001,0.8439875416,0.0005255298,0.0032379144,0.0,0.0,0.0058526574,0.0386725859,0.0560893185,0.026609065,0.0236640453,0.0,0.0013613421,0.0,0.0,32.54081709949542,0.018411764,0.0357875328,0.0053173163,0.1228466606,0.0245504689,0.0069285972999999995,0.543880647,0.2151502266,0.0056450606000000006,0.0033332424,0.0005489557,0.006056039599999999,0.0115434882,0.0,0.0,-26.9667263652,0.9664853123,0.07679699599999999,0.9232030040000001,26.6307291149,0.9867601981999999,0.0057372475,0.0030892871,0.0,0.0044132673,0.2788593353,0.6026074020000001,0.0,0.0119517209,0.1065815417,0.40183027619999995,0.5975397061,0.0,0.0,0.0,0.0,0.0006300177,0.0,0.0,0.1952773524,0.8047226476,25.0572006378,1983.5792800000002,6095.66525,64003020: Ward 20,0
2620,ZA6403021,27.459280531999998,0.3157930338,0.6842069662000001,0.9374947917,0.0024448243,0.0397390325,0.0005234865,0.0004817718,0.0,0.0111083278,0.0005234865,0.0026972758,0.0,0.0042207843,0.0007662187,0.0,0.0,27.18700997480728,0.0505010229,0.0316083776,0.0026676384,0.3202314098,0.0259910172,0.0081377128,0.1463191778,0.0925501901,0.0076192562,0.013269821599999999,0.0060524195,0.0651350975,0.0121687197,0.0,0.2177481389,-26.932003614299997,0.9927422968999999,0.063515994,0.9364840059999999,26.748079136799998,0.9317138218000001,0.008770689,0.0029376976,0.05319763190000001,0.0033801597999999996,0.2163652121,0.4740625441,0.0002832987,0.012960796399999999,0.2963281487,0.9636174391,0.0320493418,0.0026230664,0.0,0.0,0.0,0.0017101527,0.0,0.0,0.3548925678,0.6451074322,6.065606487799999,2163.7424100000003,7958.736220000001,64003021: Ward 21,0
2621,ZA6403022,32.9337273813,0.1009693216,0.8990306784000001,0.5242992139,0.0010148269,0.0042436966,0.01554272,0.0003372578,0.00030791740000000003,0.0012043533000000001,0.0151804323,0.4355657665,0.0002346979,0.0002346979,0.0018344194,0.0,0.0,36.14040137366888,0.0144084439,0.0194304955,0.005480315,0.218600205,0.0270591812,0.0049859243,0.4637340912,0.19968181850000002,0.007485284,0.0036957459999999998,0.0013800614999999999,0.01598583,0.0180726038,0.0,0.0,-26.945957096599997,0.7507727004000001,0.0121307111,0.9878692889,26.6490618621,0.9877505874,0.0067440586,0.0034408462,0.0002064508,0.0018580570000000002,0.2449349659,0.5979801466,0.0002279223,0.016795225100000002,0.1400617401,0.3679696086,0.6121783786,0.0159489602,0.00045564870000000003,0.0005426153,0.0,0.0029047887,0.0,0.0,0.0731422419,0.9268577581,26.163359069699997,7063.973379999999,19545.91845,64003022: Ward 22,0
2622,ZA6403023,31.002977765,0.1152260942,0.8847739057999999,0.8967132331000001,0.0010759879,0.0045033651,0.0005489294999999999,0.0012051889,0.0002744648,0.0006543233,0.0617673334,0.0306246203,0.0002744648,0.0007045449000000001,0.0016535442000000001,0.0,0.0,31.821370081310885,0.018617599199999998,0.0172956973,0.0069610529,0.18442326850000001,0.0314256583,0.0041036023,0.5067613374000001,0.1960577598,0.0040202117999999995,0.0023964603,0.0012859275,0.015858488700000003,0.010792935900000002,0.0,0.0,-26.9385463875,0.8466207843000001,0.0148893951,0.9851106048999999,26.6185545961,0.9830362226,0.0120310555,0.0017631719,0.002236106,0.000933444,0.2875944108,0.5692242016,0.0003397031,0.0157155746,0.12712611,0.22363742050000002,0.7662322641,0.0027209107000000002,0.0002423123,0.0019745596,0.0008034592,0.0043890736,0.0,0.0,0.1006000635,0.8993999365,27.939379899200002,4126.90505,12968.97349,64003023: Ward 23,0
2623,ZA6403024,24.989221629299998,0.1267925772,0.8732074228,0.907053048,0.0005423569,0.0007119305,0.0,0.0,0.0,0.0035563322,0.0544709192,0.0329830098,0.0,0.0,0.0006824033,0.0,0.0,30.25672856236295,0.0072154537,0.0053038044,0.0040728615,0.1513948403,0.0225157912,0.0039250305,0.5714926589,0.2004102603,0.0078149606,0.0037130058,0.00022132490000000002,0.0109060651,0.0110139428,0.0,0.0,-26.9622081385,0.9719706037000001,0.0352111156,0.9647888844,26.621655279200002,0.9922780294,0.0031952982,0.0029290233000000003,0.0002662748,0.0013313742,0.3023698546,0.5663959461,0.0002231709,0.018193435900000002,0.1128175926,0.3159916425,0.6778790081,0.0,0.0008833721,0.0,0.0,0.005245977299999999,0.0,0.0,0.1384984213,0.8615015787,27.980369892800002,3056.8432199999997,10103.01961,64003024: Ward 24,0
2624,ZA6403025,27.9243106784,0.30720274870000003,0.6927972512999999,0.93709583,0.0013786062,0.0031640710999999997,0.00040726870000000004,0.0011922252,0.0033949834000000004,0.0095735205,0.0205470192,0.015976141699999998,0.0038461794,0.0,0.0034241544,0.0,0.0,29.778981275497884,0.0183780708,0.048090365,0.0034303725,0.20679293149999997,0.029133627999999998,0.0066752497,0.4864312302,0.17236022399999998,0.010462812299999999,0.0030789751,0.0002394205,0.0087197565,0.006206964000000001,0.0,0.0,-26.9594451094,0.9846523815,0.10608552310000001,0.8939144768999999,26.6394794824,0.9873259961,0.0072011385999999995,0.0040326376,0.0001440228,0.0012962049000000001,0.3049678803,0.5705563048,0.0011946622999999999,0.0171449104,0.1061362423,0.6282488619,0.36992360479999997,0.0009709275,0.0,0.0,0.0,0.0008566058,0.0,0.0,0.37103638549999995,0.6289636145,19.145729593800002,2781.1858899999997,9339.4259,64003025: Ward 25,0
2625,ZA6403026,22.2378441268,0.10430774960000001,0.8956922504000001,0.6902270415999999,0.0004314713,0.005766887900000001,0.0003970889,0.0004314713,0.0495413646,0.0081273544,0.10652449650000001,0.1250257825,0.0086815335,0.0,0.0048455072999999994,0.0,0.0,29.874655506561975,0.0139787756,0.0176051391,0.0058214035999999995,0.2397601986,0.0381815189,0.0042956453,0.4433634306,0.2008238632,0.0075426267,0.0035082011,0.0017666078,0.0145489611,0.0088036284,0.0,0.0,-26.978386874699996,0.945079378,0.0235018799,0.9764981201,26.632397395599998,0.9808660277,0.011327311599999999,0.0062759429,0.0006122871,0.0009184307,0.2652117044,0.5851917182999999,0.0022588446,0.0253891171,0.1219486156,0.2067484159,0.7720622578,0.0178028426,0.0008289945,0.0,0.0,0.0025574892,0.0,0.0,0.09204833220000001,0.9079516678,27.6381224129,2625.18021,8787.31542,64003026: Ward 26,0
2626,ZA6403027,19.4853534362,0.09428227130000001,0.9057177287,0.4786545982,0.0014277107,0.0164435626,0.0006974852,0.0006107146,0.0003316157,0.0039184423999999995,0.0601991937,0.42782855840000006,0.0068855812,0.0,0.0030025373999999997,0.0,0.0,29.392949548497455,0.013459346100000002,0.010592643899999999,0.006954922099999999,0.2081575555,0.026372695699999997,0.0028598377000000003,0.5031487850999999,0.1777650564,0.0115379902,0.0043988394,0.0009584642,0.0248053946,0.008988469,0.0,0.0,-26.980777644499998,0.9230774422,0.0233662288,0.9766337712000001,26.611590176300002,0.9839108433,0.010185940899999999,0.0033567304999999998,0.00046299730000000003,0.0020834879,0.2867775132,0.5653754044,0.0016277922,0.021274730699999998,0.1249445595,0.1550902736,0.8290608873,0.0040643786,0.0077769083,0.0013366304999999998,0.0,0.0026709218,0.0,0.0,0.0622492008,0.9377507992,30.638805376700002,3415.671,11620.71535,64003027: Ward 27,0
2627,ZA6403028,1.0029591159,0.6511270277000001,0.3488729723,0.8894516726999999,0.0011561742,0.014163448799999999,0.001225133,0.0130192511,0.0136170268,0.0120837157,0.0018144215,0.0208308648,0.0139750439,0.014258084499999999,0.004405163,0.0,0.0,32.51850834470757,0.46572181700000004,0.0674516577,0.0032513117,0.0667186642,0.014723122,0.009408937,0.1440015943,0.10475125269999999,0.0054959373999999995,0.0093383941,0.0014985772,0.0141959238,0.0055660768999999995,0.0,0.0878767339,-27.0718850517,0.9410587847,0.2367887317,0.7632112683,26.509619205,0.5134457718,0.0146481709,0.0006114342,0.4695855222,0.0017091009,0.2260509872,0.5723232535,0.0002343616,0.0475766257,0.153814772,0.8290018065000001,0.1295359553,0.0202449212,0.0009566797999999999,0.000667598,0.0016596443,0.017933395,0.0,0.0,0.5117488455,0.4882511545,8.5539141513,3393.32959,10435.07148,64003028: Ward 28,0
2628,ZA6403029,35.4063434978,0.5647195191,0.43528048090000004,0.7298383223,0.0035317948,0.19980913320000002,0.0011714698,0.0023622444,0.0020604813,0.0299058598,0.0009467894,0.0011113753,0.026404338399999998,0.0,0.0028581912,0.0,0.0,34.23116316800615,0.39054474520000004,0.0430303399,0.0018372148,0.1210656976,0.0184014082,0.0082954854,0.1545937752,0.15021383630000001,0.0059335139,0.0035111145000000002,0.0026120669,0.021236644199999998,0.0131182778,0.0,0.0656058801,-26.9147366426,0.8922256645000001,0.18638717059999999,0.8136128294,26.693297125100003,0.5949583265,0.0203298558,0.0042086331,0.37506379219999997,0.0054393924,0.21907707510000002,0.5929012576,0.0045307262,0.043921500999999995,0.1395694401,0.8705620636,0.11275244150000001,0.0096062858,0.0029450798,0.0,0.0002899477,0.0038441815,0.0,0.0,0.4225994564,0.5774005436,8.9824485966,3448.8979999999997,10075.31641,64003029: Ward 29,0
2629,ZA6403030,24.0956327123,0.6199554856,0.3800445144,0.8678094534999999,0.0019168558,0.0874890524,0.0029010496000000004,0.0067471421999999994,0.0009189191000000001,0.0111486796,0.0028775136999999998,0.0108293858,0.005937589300000001,0.0002614227,0.0011629363000000002,0.0,0.0,38.64526004077681,0.5911154845000001,0.1150212102,0.0032851076,0.0698645388,0.0162588085,0.0027723336,0.0696936104,0.0804829566,0.0034432652,0.0056828818,0.0031378682,0.0297666165,0.0081619609,0.0,0.0013133573000000001,-26.8694238039,0.9311590473,0.318854152,0.681145848,26.765327429099997,0.3260187812,0.0101569657,0.0029896033,0.6572004548,0.003634195,0.1918252743,0.7083887842000001,0.00010944709999999999,0.0350403996,0.0646360947,0.7754283484000001,0.15733199650000002,0.037549016,0.006261079,0.003178189,0.0008189563,0.0194324148,0.0,0.0,0.3981390724,0.6018609276,6.4247274841,3825.22248,9898.29665,64003030: Ward 30,0
2630,ZA6403031,18.8592213921,0.39298130700000006,0.607018693,0.8699889901000001,0.0007789912,0.0358065546,0.0,0.0064890513,0.0013253418,0.013302673700000002,0.037702702000000005,0.0109473688,0.0167012586,0.00029570540000000003,0.0066613625,0.0,0.0,32.55654304082171,0.2502484718,0.0648013798,0.0043966288,0.1417137486,0.0292698327,0.0068216825,0.199548731,0.22970588890000002,0.0064384302,0.006063272099999999,0.0038161167,0.0123208658,0.0173530067,0.0,0.027501944599999998,-26.834705151399998,0.9261932184999999,0.1418961936,0.8581038064000001,26.8221413408,0.7191803328,0.0162125643,0.0019156245,0.2615543679,0.0011371107,0.2462344921,0.5970254425,0.000513496,0.0230030131,0.13322355630000002,0.4796723275,0.5097975149,0.0021172716,0.0003922972,0.0,0.0,0.0080205888,0.0,0.0,0.29046369510000003,0.7095363049,17.4689051802,4226.13239,12980.900290000001,64003031: Ward 31,0
2631,ZA6403032,21.4647851128,0.1293063208,0.8706936792000001,0.8079002911,0.0004906146,0.0108389603,0.0007865399,0.0017755519,0.0,0.0122661105,0.1494573526,0.007444075400000001,0.0017755519,0.0035511038,0.003713848,0.0,0.0,35.70512593688156,0.0261052322,0.0186048418,0.007623406700000001,0.2252253482,0.0360105457,0.009677310699999999,0.2863157236,0.3180423685,0.004369398,0.0067453753,0.0033758142,0.0277327813,0.0184435373,0.0,0.0117283164,-26.860744238000002,0.8701449153,0.0171356504,0.9828643495999999,26.8120453123,0.9781295892,0.0074521353,0.0032978356,0.0105884107,0.0005320292,0.2358335586,0.6028931155,0.003823708,0.032137322999999995,0.1253122948,0.22675453780000002,0.6511899953,0.0907069524,0.0227173908,0.0016997655,0.0006311169999999999,0.0063002412,0.0,0.0,0.10256784050000001,0.8974321595,21.6314088317,3379.23094,9464.27397,64003032: Ward 32,0
